"","folio","ls","ls00","pid_link"
"18595",5021000,1,1,"0502100001"
"18596",5021000,2,2,"0502100002"
"18597",5021000,3,3,"0502100003"
"18598",5021000,4,4,"0502100004"
"18599",5021000,5,5,"0502100005"
"18600",5021000,6,6,"0502100006"
"18601",5021000,7,7,"0502100007"
"18602",5021000,8,8,"0502100008"
"18603",5022000,1,1,"0502200001"
"18604",5022000,2,2,"0502200002"
"18605",5022000,3,3,"0502200003"
"18606",5022000,4,4,"0502200004"
"18607",5022000,5,5,"0502200005"
"18608",5022000,6,6,"0502200006"
"18609",5022000,7,7,"0502200007"
"18610",5022000,8,8,"0502200008"
"18611",5022000,9,9,"0502200009"
"18612",5022000,10,10,"0502200010"
"18613",5023000,1,1,"0502300001"
"18614",5023000,2,2,"0502300002"
"18615",5023000,3,3,"0502300003"
"18616",5023000,4,4,"0502300004"
"18617",5023000,5,5,"0502300005"
"18618",5024000,1,1,"0502400001"
"18619",5024000,2,2,"0502400002"
"18620",5024000,3,3,"0502400003"
"18621",5024000,4,4,"0502400004"
"18622",5024000,5,5,"0502400005"
"18623",5025000,1,1,"0502500001"
"18624",5025000,2,2,"0502500002"
"18625",5025000,3,3,"0502500003"
"18626",5025000,4,4,"0502500004"
"18627",5025000,5,5,"0502500005"
"18628",5025000,6,6,"0502500006"
"18629",5025000,7,7,"0502500007"
"18630",5025000,8,8,"0502500008"
"18631",5025000,9,9,"0502500009"
"18632",5025000,10,10,"0502500010"
"18633",5026000,1,1,"0502600001"
"18634",5026000,2,2,"0502600002"
"18635",5026000,3,3,"0502600003"
"18636",5026000,4,4,"0502600004"
"18637",5026000,5,5,"0502600005"
"18638",5026000,6,6,"0502600006"
"18639",5028000,1,1,"0502800001"
"18640",5028000,2,2,"0502800002"
"18641",5028000,3,3,"0502800003"
"18642",5028000,4,4,"0502800004"
"18643",5028000,5,5,"0502800005"
"18644",5028000,6,6,"0502800006"
"18645",5029000,1,1,"0502900001"
"18646",5029000,2,2,"0502900002"
"18647",5029000,3,3,"0502900003"
"18648",5029000,4,4,"0502900004"
"18649",5029000,5,5,"0502900005"
"18650",5030000,1,1,"0503000001"
"18651",5030000,2,2,"0503000002"
"18652",5030000,3,3,"0503000003"
"18653",5030000,4,4,"0503000004"
"18654",5031000,1,1,"0503100001"
"18655",5031000,2,2,"0503100002"
"18656",5031000,3,3,"0503100003"
"18657",5031000,4,4,""
"18658",5031000,5,5,"0503100005"
"18659",5031000,6,6,"0503100006"
"18660",5031000,7,7,"0503100007"
"18661",5031000,8,8,""
"18662",5031000,9,9,"0503100009"
"18663",5031000,10,10,"0503100010"
"18664",5031004,1,1,"0503100401"
"18665",5031004,2,2,"0503100004"
"18666",5031004,3,3,"0503100008"
"18667",5031004,4,4,"0503100404"
"18668",5031004,5,5,"0503100405"
"18669",5031004,6,6,"0503100406"
"18670",5031004,7,7,"0503100407"
"18671",5031004,8,8,"0503100408"
"18672",5031004,9,9,"0503100409"
"18673",5032000,1,1,"0503200001"
"18674",5032000,2,2,"0503200002"
"18675",5032000,3,3,"0503200003"
"18676",5032000,4,4,"0503200004"
"18677",5032000,5,5,"0503200005"
"18678",5032000,6,6,"0503200006"
"18679",5032000,7,7,"0503200007"
"18680",5032000,8,8,"0503200008"
"18681",5033000,1,1,"0503300001"
"18682",5033000,2,2,"0503300002"
"18683",5033000,3,3,"0503300003"
"18684",5033000,4,4,"0503300004"
"18685",5033000,5,5,"0503300005"
"18686",5033000,6,6,"0503300006"
"18687",5033000,7,7,"0503300007"
"18688",5033000,8,8,"0503300008"
"18689",5034000,1,1,"0503400001"
"18690",5034000,2,2,"0503400002"
"18691",5034000,3,3,"0503400003"
"18692",5034000,4,4,"0503400004"
"18693",5035000,1,1,"0503500001"
"18694",5035000,2,2,"0503500002"
"18695",5036000,1,1,"0503600001"
"18696",5036000,2,2,"0503600002"
"18697",5037000,1,1,"0503700001"
"18698",5037000,2,2,"0503700002"
"18699",5037000,3,3,"0503700003"
"18700",5037000,4,4,"0503700004"
"18701",5037000,5,5,"0503700005"
"18702",5037000,6,6,"0503700006"
"18703",5037000,7,7,"0503700007"
"18704",5037000,8,8,"0503700008"
"18705",5038000,1,1,"0503800001"
"18706",5038000,2,2,"0503800002"
"18707",5038000,3,3,"0503800003"
"18708",5038000,4,4,"0503800004"
"18709",5038000,5,5,"0503800005"
"18710",5039000,1,1,"0503900001"
"18711",5039000,2,2,"0503900002"
"18712",5039000,3,3,"0503900003"
"18713",5040000,1,1,"0504000001"
"18714",5040000,2,2,"0504000002"
"18715",5040000,3,3,"0504000003"
"18716",5040000,4,4,"0504000004"
"18717",5040000,5,5,"0504000005"
"18718",5040000,6,6,"0504000006"
"18719",5040000,7,7,"0504000007"
"18720",5040000,8,8,"0504000008"
"18721",5040000,9,9,"0504000009"
"18722",5040000,10,10,"0504000010"
"18723",5040000,11,11,"0504000011"
"18724",5042000,1,1,"0504200001"
"18725",5042000,2,2,"0504200002"
"18726",5042000,3,3,"0504200003"
"18727",5042000,4,4,"0504200004"
"18728",5042000,5,5,"0504200005"
"18729",5042000,6,6,"0504200006"
"18730",5042000,7,7,"0504200007"
"18731",5043000,1,1,"0504300001"
"18732",5043000,2,2,"0504300002"
"18733",5043000,3,3,"0504300003"
"18734",5043000,4,4,"0504300004"
"18735",5043000,5,5,"0504300005"
"18736",5043000,6,6,"0504300006"
"18737",5043000,7,7,"0504300007"
"18738",5044000,1,1,"0504400001"
"18739",5044000,2,2,"0504400002"
"18740",5044000,3,3,"0504400003"
"18741",5044000,4,4,"0504400004"
"18742",5044000,5,5,"0504400005"
"18743",5044000,6,6,"0504400006"
"18744",5044000,7,7,"0504400007"
"18745",5044000,8,8,"0504400008"
"18746",5046000,1,1,"0504600001"
"18747",5046000,2,2,"0504600002"
"18748",5046000,3,3,"0504600003"
"18749",5046000,4,4,"0504600004"
"18750",5046000,5,5,"0504600005"
"18751",5046000,6,6,"0504600006"
"18752",5047000,1,1,"0504700001"
"18753",5047000,2,2,"0504700002"
"18754",5047000,3,3,"0504700003"
"18755",5047000,4,4,"0504700004"
"18756",5047000,5,5,"0504700005"
"18757",5047000,6,6,"0504700006"
"18758",5047000,7,7,"0504700007"
"18759",5047000,8,8,"0504700008"
"18760",5047000,9,9,"0504700009"
"18761",5047000,10,10,"0504700010"
"18762",5047000,11,11,"0504700011"
"18763",5048000,1,1,"0504800001"
"18764",5048000,2,2,"0504800002"
"18765",5049000,1,1,"0504900001"
"18766",5049000,2,2,"0504900002"
"18767",5049000,3,3,"0504900003"
"18768",5049000,4,4,"0504900004"
"18769",5050000,1,1,"0505000001"
"18770",5050000,2,2,"0505000002"
"18771",5050000,3,3,"0505000003"
"18772",5051000,1,1,"0505100001"
"18773",5051000,2,2,"0505100002"
"18774",5051000,3,3,"0505100003"
"18775",5051000,4,4,"0505100004"
"18776",5051000,5,5,"0505100005"
"18777",5051000,6,6,"0505100006"
"18778",5051000,7,7,"0505100007"
"18779",5051000,8,8,""
"18780",5051008,1,1,"0505100801"
"18781",5051008,2,2,"0505100008"
"18782",5053000,1,1,"0505300001"
"18783",5053000,2,2,"0505300002"
"18784",5053000,3,3,""
"18785",5053000,4,4,"0505300004"
"18786",5053000,5,5,"0505300005"
"18787",5053000,6,6,"0505300006"
"18788",5053000,7,7,"0505300007"
"18789",5053000,8,8,"0505300008"
"18790",5053003,1,1,"0505300301"
"18791",5053003,2,2,"0505300003"
"18792",5053003,3,3,"0505300303"
"18793",5054000,1,1,"0505400001"
"18794",5054000,2,2,"0505400002"
"18795",5054000,3,3,"0505400003"
"18796",5054000,4,4,"0505400004"
"18797",5054000,5,5,"0505400005"
"18798",5054000,6,6,"0505400006"
"18799",5055000,1,1,"0505500001"
"18800",5055000,2,2,"0505500002"
"18801",5055000,3,3,"0505500003"
"18802",5055000,4,4,"0505500004"
"18803",5055000,5,5,"0505500005"
"18804",5055000,6,6,"0505500006"
"18805",5055000,7,7,"0505500007"
"18806",5056000,1,1,"0505600001"
"18807",5056000,2,2,"0505600002"
"18808",5056000,3,3,"0505600003"
"18809",5057000,1,1,"0505700001"
"18810",5057000,2,2,"0505700002"
"18811",5057000,3,3,"0505700003"
"18812",5058000,1,1,"0505800001"
"18813",5058000,2,2,"0505800002"
"18814",5058000,3,3,"0505800003"
"18815",5058000,4,4,"0505800004"
"18816",5058000,5,5,"0505800005"
"18817",5058000,6,6,"0505800006"
"18818",5058000,7,7,"0505800007"
"18819",5059000,1,1,"0505900001"
"18820",5059000,2,2,"0505900002"
"18821",5059000,3,3,"0505900003"
"18822",5059000,4,4,"0505900004"
"18823",5059000,5,5,"0505900005"
"18824",5059000,6,6,"0505900006"
"18825",5059000,7,7,"0505900007"
"18826",5059000,8,8,"0505900008"
"18827",5059000,9,9,"0505900009"
"18828",5059000,10,10,"0505900010"
"18829",5062000,1,1,"0506200001"
"18830",5062000,2,2,"0506200002"
"18831",5062000,3,3,"0506200003"
"18832",5062000,4,4,"0506200004"
"18833",5063000,1,1,"0506300001"
"18834",5063000,2,2,"0506300002"
"18835",5063000,3,3,"0506300003"
"18836",5063000,4,4,"0506300004"
"18837",5063000,5,5,"0506300005"
"18838",5063000,6,6,"0506300006"
"18839",5063000,7,7,"0506300007"
"18840",5064000,1,1,"0506400001"
"18841",5064000,2,2,"0506400002"
"18842",5064000,3,3,"0506400003"
"18843",5064000,4,4,"0506400004"
"18844",5065000,1,1,"0506500001"
"18845",5065000,2,2,"0506500002"
"18846",5065000,3,3,"0506500003"
"18847",5065000,4,4,"0506500004"
"18848",5065000,5,5,"0506500005"
"18849",5065000,6,6,"0506500006"
"18850",5066000,1,1,"0506600001"
"18851",5067000,1,1,"0506700001"
"18852",5067000,2,2,"0506700002"
"18853",5067000,3,3,"0506700003"
"18854",5068000,1,1,"0506800001"
"18855",5068000,2,2,"0506800002"
"18856",5070000,1,1,"0507000001"
"18857",5070000,2,2,"0507000002"
"18858",5070000,3,3,"0507000003"
"18859",5070000,4,4,"0507000004"
"18860",5070000,5,5,"0507000005"
"18861",5070000,6,6,"0507000006"
"18862",5070000,7,7,"0507000007"
"18863",5070000,8,8,"0507000008"
"18864",5071000,1,1,"0507100001"
"18865",5071000,2,2,"0507100002"
"18866",5071000,3,3,"0507100003"
"18867",5071000,4,4,"0507100004"
"18868",5071000,5,5,"0507100005"
"18869",5071000,6,6,"0507100006"
"18870",5071000,7,7,"0507100007"
"18871",5071000,8,8,"0507100008"
"18872",5071000,9,9,"0507100009"
"18873",5072000,1,1,"0507200001"
"18874",5072000,2,2,"0507200002"
"18875",5072000,3,3,"0507200003"
"18876",5072000,4,4,"0507200004"
"18877",5072000,5,5,"0507200005"
"18878",5073000,1,1,"0507300001"
"18879",5073000,2,2,"0507300002"
"18880",5073000,3,3,"0507300003"
"18881",5073000,4,4,"0507300004"
"18882",5074000,1,1,"0507400001"
"18883",5074000,2,2,"0507400002"
"18884",5074000,3,3,"0507400003"
"18885",5074000,4,4,"0507400004"
"18886",5075000,1,1,"0507500001"
"18887",5075000,2,2,"0507500002"
"18888",5075000,3,3,"0507500003"
"18889",5075000,4,4,"0507500004"
"18890",5075000,5,5,"0507500005"
"18891",5076000,1,1,"0507600001"
"18892",5076000,2,2,"0507600002"
"18893",5076000,3,3,"0507600003"
"18894",5076000,4,4,"0507600004"
"18895",5076000,5,5,"0507600005"
"18896",5077000,1,1,"0507700001"
"18897",5077000,2,2,"0507700002"
"18898",5077000,3,3,"0507700003"
"18899",5077000,4,4,"0507700004"
"18900",5077000,5,5,"0507700005"
"18901",5077000,6,6,"0507700006"
"18902",5078000,1,1,"0507800001"
"18903",5078000,2,2,"0507800002"
"18904",5078000,3,3,"0507800003"
"18905",5078000,4,4,"0507800004"
"18906",5079000,1,1,"0507900001"
"18907",5079000,2,2,"0507900002"
"18908",5079000,3,3,"0507900003"
"18909",5079000,4,4,"0507900004"
"18910",5080000,1,1,"0508000001"
"18911",5080000,2,2,"0508000002"
"18912",5081000,1,1,"0508100001"
"18913",5081000,2,2,"0508100002"
"18914",5082000,1,1,"0508200001"
"18915",5082000,2,2,"0508200002"
"18916",5082000,3,3,"0508200003"
"18917",5082000,4,4,"0508200004"
"18918",5082000,5,5,"0508200005"
"18919",5083000,1,1,"0508300001"
"18920",5083000,2,2,"0508300002"
"18921",5084000,1,1,"0508400001"
"18922",5084000,2,2,"0508400002"
"18923",5085000,1,1,"0508500001"
"18924",5087000,1,1,"0508700001"
"18925",5087000,2,2,"0508700002"
"18926",5088000,1,1,"0508800001"
"18927",5088000,2,2,"0508800002"
"18928",5088000,3,3,"0508800003"
"18929",5088000,4,4,"0508800004"
"18930",5088000,5,5,"0508800005"
"18931",5088000,6,6,"0508800006"
"18932",5089000,1,1,"0508900001"
"18933",5089000,2,2,"0508900002"
"18934",5089000,3,3,"0508900003"
"18935",5089000,4,4,"0508900004"
"18936",5089000,5,5,"0508900005"
"18937",5090000,1,1,"0509000001"
"18938",5090000,2,2,"0509000002"
"18939",5091000,1,1,"0509100001"
"18940",5091000,2,2,"0509100002"
"18941",5091000,3,3,"0509100003"
"18942",5091000,4,4,"0509100004"
"18943",5093000,1,1,"0509300001"
"18944",5093000,2,2,"0509300002"
"18945",5093000,3,3,"0509300003"
"18946",5093000,4,4,""
"18947",5093000,5,5,"0509300005"
"18948",5093000,6,6,"0509300006"
"18949",5093000,7,7,"0509300007"
"18950",5093004,1,1,"0509300401"
"18951",5093004,2,2,"0509300004"
"18952",5093004,3,3,"0509300403"
"18953",5094000,1,1,"0509400001"
"18954",5094000,2,2,"0509400002"
"18955",5094000,3,3,"0509400003"
"18956",5094000,4,4,"0509400004"
"18957",5096000,1,1,"0509600001"
"18958",5096000,2,2,"0509600002"
"18959",5096000,3,3,"0509600003"
"18960",5096000,4,4,"0509600004"
"18961",5096000,5,5,"0509600005"
"18962",5096000,6,6,"0509600006"
"18963",5096000,7,7,"0509600007"
"18964",5096000,8,8,"0509600008"
"18965",5096000,9,9,"0509600009"
"18966",5097000,1,1,"0509700001"
"18967",5097000,2,2,"0509700002"
"18968",5097000,3,3,"0509700003"
"18969",5097000,4,4,"0509700004"
"18970",5097000,5,5,"0509700005"
"18971",5098000,1,1,"0509800001"
"18972",5098000,2,2,"0509800002"
"18973",5098000,3,3,"0509800003"
"18974",5098000,4,4,"0509800004"
"18975",5099000,1,1,"0509900001"
"18976",5099000,2,2,"0509900002"
"18977",5099000,3,3,"0509900003"
"18978",5099000,4,4,"0509900004"
"18979",5099000,5,5,"0509900005"
"18980",5099000,6,6,"0509900006"
"18981",5099000,7,7,"0509900007"
"18982",5099000,8,8,"0509900008"
"18983",5099000,9,9,"0509900009"
"18984",5100000,1,1,"0510000001"
"18985",5100000,2,2,"0510000002"
"18986",5100000,3,3,"0510000003"
"18987",5101000,1,1,"0510100001"
"18988",5101000,2,2,"0510100002"
"18989",5101000,3,3,"0510100003"
"18990",5101000,4,4,"0510100004"
"18991",5101000,5,5,"0510100005"
"18992",5101000,6,6,"0510100006"
"18993",5102000,1,1,"0510200001"
"18994",5102000,2,2,"0510200002"
"18995",5104000,1,1,"0510400001"
"18996",5104000,2,2,"0510400002"
"18997",5104000,3,3,"0510400003"
"18998",5104000,4,4,"0510400004"
"18999",5104000,5,5,"0510400005"
"19000",5104000,6,6,"0510400006"
"19001",5105000,1,1,"0510500001"
"19002",5105000,2,2,"0510500002"
"19003",5105000,3,3,"0510500003"
"19004",5105000,4,4,"0510500004"
"19005",5105000,5,5,"0510500005"
"19006",5105000,6,6,"0510500006"
"19007",5105000,7,7,"0510500007"
"19008",5105000,8,8,"0510500008"
"19009",5106000,1,1,"0510600001"
"19010",5106000,2,2,"0510600002"
"19011",5106000,3,3,"0510600003"
"19012",5106000,4,4,"0510600004"
"19013",5107000,1,1,"0510700001"
"19014",5107000,2,2,"0510700002"
"19015",5107000,3,3,"0510700003"
"19016",5107000,4,4,"0510700004"
"19017",5107000,5,5,"0510700005"
"19018",5108000,1,1,"0510800001"
"19019",5108000,2,2,"0510800002"
"19020",5108000,3,3,"0510800003"
"19021",5110000,1,1,"0511000001"
"19022",5110000,2,2,"0511000002"
"19023",5110000,3,3,"0511000003"
"19024",5110000,4,4,"0511000004"
"19025",5111000,1,1,"0511100001"
"19026",5111000,2,2,"0511100002"
"19027",5111000,3,3,"0511100003"
"19028",5112000,1,1,"0511200001"
"19029",5112000,2,2,"0511200002"
"19030",5112000,3,3,"0511200003"
"19031",5112000,4,4,"0511200004"
"19032",5113000,1,1,"0511300001"
"19033",5113000,2,2,"0511300002"
"19034",5113000,3,3,"0511300003"
"19035",5113000,4,4,"0511300004"
"19036",5113000,5,5,"0511300005"
"19037",5114000,1,1,"0511400001"
"19038",5114000,2,2,"0511400002"
"19039",5114000,3,3,"0511400003"
"19040",5114000,4,4,"0511400004"
"19041",5114000,5,5,"0511400005"
"19042",5114100,1,1,"0511410001"
"19043",5114100,2,2,""
"19044",5114100,3,3,"0511410003"
"19045",5114100,4,4,"0511410004"
"19046",5114102,1,1,"0511410201"
"19047",5114102,2,2,"0511410002"
"19048",5114102,3,3,"0511410203"
"19049",5115000,1,1,"0511500001"
"19050",5116000,1,1,"0511600001"
"19051",5117000,1,1,"0511700001"
"19052",5117000,2,2,"0511700002"
"19053",5117000,3,3,"0511700003"
"19054",5117000,4,4,"0511700004"
"19055",5117000,5,5,"0511700005"
"19056",5117000,6,6,"0511700006"
"19057",5117000,7,7,"0511700007"
"19058",5118100,1,1,"0511810001"
"19059",5118100,2,2,"0511810002"
"19060",5118100,3,3,"0511810003"
"19061",5118100,4,4,"0511810004"
"19062",5118100,5,5,"0511810005"
"19063",5118100,6,6,"0511810006"
"19064",5118200,1,1,"0511820001"
"19065",5118200,2,2,"0511820002"
"19066",5118200,3,3,"0511820003"
"19067",5118200,4,4,"0511820004"
"19068",5119000,1,1,"0511900001"
"19069",5119000,2,2,"0511900002"
"19070",5119000,3,3,"0511900003"
"19071",5119000,4,4,"0511900004"
"19072",5119000,5,5,"0511900005"
"19073",5119000,6,6,"0511900006"
"19074",5120000,1,1,"0512000001"
"19075",5120000,2,2,"0512000002"
"19076",5120000,3,3,"0512000003"
"19077",5120000,4,4,"0512000004"
"19078",5120000,5,5,"0512000005"
"19079",5120000,6,6,"0512000006"
"19080",5121000,1,1,"0512100001"
"19081",5121000,2,2,"0512100002"
"19082",5121000,3,3,"0512100003"
"19083",5121000,4,4,"0512100004"
"19084",5122000,1,1,"0512200001"
"19085",5122000,2,2,"0512200002"
"19086",5122000,3,3,"0512200003"
"19087",5122000,4,4,"0512200004"
"19088",5122000,5,5,"0512200005"
"19089",5122000,6,6,"0512200006"
"19090",5122100,1,1,"0512210001"
"19091",5122100,2,2,"0512210002"
"19092",5122100,3,3,"0512210003"
"19093",5122100,4,4,"0512210004"
"19094",5122100,5,5,"0512210005"
"19095",5123000,1,1,"0512300001"
"19096",5124000,1,1,"0512400001"
"19097",5124000,2,2,""
"19098",5124000,3,3,""
"19099",5124000,4,4,""
"19100",5124000,5,5,"0512400005"
"19101",5124000,6,6,"0512400006"
"19102",5124000,7,7,"0512400007"
"19103",5124000,8,8,"0512400008"
"19104",5124002,1,1,"0512400201"
"19105",5124002,2,2,"0512400002"
"19106",5124002,3,3,"0512400003"
"19107",5124002,4,4,"0512400004"
"19108",5125000,1,1,"0512500001"
"19109",5125000,2,2,"0512500002"
"19110",5125000,3,3,""
"19111",5125000,4,4,"0512500004"
"19112",5125000,5,5,"0512500005"
"19113",5125000,6,6,"0512500006"
"19114",5125003,1,1,"0513600005"
"19115",5125003,2,2,"0512500003"
"19116",5127000,1,1,"0512700001"
"19117",5127000,2,2,"0512700002"
"19118",5127000,3,3,"0512700003"
"19119",5127000,4,4,"0512700004"
"19120",5127000,5,5,"0512700005"
"19121",5127000,6,6,"0512700006"
"19122",5127000,7,7,"0512700007"
"19123",5128000,1,1,"0512800001"
"19124",5129000,1,1,"0512900001"
"19125",5129000,2,2,"0512900002"
"19126",5130000,1,1,"0513000001"
"19127",5130000,2,2,"0513000002"
"19128",5130000,3,3,"0513000003"
"19129",5131000,1,1,"0513100001"
"19130",5131000,2,2,"0513100002"
"19131",5131000,3,3,"0513100003"
"19132",5131000,4,4,"0513100004"
"19133",5133000,1,1,"0513300001"
"19134",5133000,2,2,"0513300002"
"19135",5133000,3,3,"0513300003"
"19136",5133000,4,4,"0513300004"
"19137",5133000,5,5,"0513300005"
"19138",5134000,1,1,"0513400001"
"19139",5134000,2,2,"0513400002"
"19140",5134000,3,3,"0513400003"
"19141",5134000,4,4,"0513400004"
"19142",5135000,1,1,"0513500001"
"19143",5135000,2,2,"0513500002"
"19144",5135000,3,3,"0513500003"
"19145",5135000,4,4,"0513500004"
"19146",5135000,5,5,"0513500005"
"19147",5135000,6,6,"0513500006"
"19148",5136000,1,1,"0513600001"
"19149",5136000,2,2,"0513600002"
"19150",5136000,3,3,""
"19151",5136000,4,4,""
"19152",5136000,5,5,""
"19153",5136003,1,1,"0513600301"
"19154",5136003,2,2,"0513600003"
"19155",5136004,1,1,"0513600004"
"19156",5136004,2,2,"0513600402"
"19157",5136004,3,3,"0513600403"
"19158",5137000,1,1,"0513700001"
"19159",5137000,2,2,"0513700002"
"19160",5137000,3,3,"0513700003"
"19161",5137000,4,4,"0513700004"
"19162",5137000,5,5,"0513700005"
"19163",5137000,6,6,"0513700006"
"19164",5138000,1,1,"0513800001"
"19165",5138000,2,2,"0513800002"
"19166",5138000,3,3,""
"19167",5138000,4,4,"0513800004"
"19168",5138000,5,5,"0513800005"
"19169",5138000,6,6,"0513800006"
"19170",5138003,1,1,"0513800003"
"19171",5138003,2,2,"0513800302"
"19172",5138003,3,3,"0513800303"
"19173",5140000,1,1,"0514000001"
"19174",5140000,2,2,"0514000002"
"19175",5140000,3,3,"0514000003"
"19176",5140000,4,4,"0514000004"
"19177",5140000,5,5,"0514000005"
"19178",5140000,6,6,"0514000006"
"19179",5140000,7,7,"0514000007"
"19180",5140000,8,8,"0514000008"
"19181",5141000,1,1,"0514100001"
"19182",5141000,2,2,""
"19183",5141002,1,1,"0514100002"
"19184",5141002,2,2,"0514100202"
"19185",5141002,3,3,"0514100203"
"19186",5142000,1,1,"0514200001"
"19187",5142000,2,2,"0514200002"
"19188",5144000,1,1,"0514400001"
"19189",5144000,2,2,"0514400002"
"19190",5144000,3,3,"0514400003"
"19191",5144000,4,4,"0514400004"
"19192",5144000,5,5,""
"19193",5144000,6,6,"0514400006"
"19194",5144000,7,7,"0514400007"
"19195",5144000,8,8,"0514400008"
"19196",5144005,1,1,"0514400501"
"19197",5144005,2,2,"0514400005"
"19198",5145000,1,1,"0514500001"
"19199",5145000,2,2,"0514500002"
"19200",5145000,3,3,"0514500003"
"19201",5145000,4,4,""
"19202",5145000,5,5,""
"19203",5145000,6,6,"0514500006"
"19204",5145000,7,7,"0514500007"
"19205",5145004,1,1,"0514500004"
"19206",5145004,2,2,"0514500402"
"19207",5145004,3,3,"0514500403"
"19208",5145005,1,1,"0514500501"
"19209",5145005,2,2,"0514500005"
"19210",5146000,1,1,"0514600001"
"19211",5146000,2,2,"0514600002"
"19212",5146000,3,3,"0514600003"
"19213",5146000,4,4,"0514600004"
"19214",5147000,1,1,"0514700001"
"19215",5147000,2,2,"0514700002"
"19216",5147000,3,3,"0514700003"
"19217",5148000,1,1,"0514800001"
"19218",5148000,2,2,"0514800002"
"19219",5148000,3,3,"0514800003"
"19220",5148000,4,4,"0514800004"
"19221",5148000,5,5,"0514800005"
"19222",5148000,6,6,"0514800006"
"19223",5150000,1,1,"0515000001"
"19224",5150000,2,2,"0515000002"
"19225",5150000,3,3,"0515000003"
"19226",5150000,4,4,"0515000004"
"19227",5150000,5,5,"0515000005"
"19228",5151000,1,1,"0515100001"
