Instituto Nacional de Estadística y Geografía,,,,,,
INEGI. Censos Económicos 2009. Resultados definitivos,,,,,,
Fecha de consulta: 26/08/2021 04:44:53 a. m.,,,,,,
,,,,,,
Entidad,Municipio,Actividad Económica,H001A Personal ocupado total,"H001B Personal ocupado total, hombres","H001C Personal ocupado total, mujeres",
11 Guanajuato,036 Santiago maravatío,327    Fabricación de productos a base de minerales no metálicos ,2,2,0,
11 Guanajuato,036 Santiago maravatío,332    Fabricación de productos metálicos ,14,14,0,
24 San luis potosí,036 Tamasopo,311    Industria alimentaria ,837,761,76,
24 San luis potosí,036 Tamasopo,312    Industria de las bebidas y del tabaco ,19,17,2,
24 San luis potosí,036 Tamasopo,313    Fabricación de insumos textiles y acabado de textiles ,2,0,2,
24 San luis potosí,036 Tamasopo,315    Fabricación de prendas de vestir ,1,0,1,
24 San luis potosí,036 Tamasopo,321    Industria de la madera ,1,1,0,
24 San luis potosí,036 Tamasopo,327    Fabricación de productos a base de minerales no metálicos ,6,6,0,
24 San luis potosí,036 Tamasopo,332    Fabricación de productos metálicos ,11,10,1,
24 San luis potosí,036 Tamasopo,337    Fabricación de muebles colchones y persianas ,10,9,1,
10 Durango,036 Tlahualilo,311    Industria alimentaria ,48,28,20,
10 Durango,036 Tlahualilo,312    Industria de las bebidas y del tabaco ,1,1,0,
10 Durango,036 Tlahualilo,315    Fabricación de prendas de vestir ,1481,997,484,
10 Durango,036 Tlahualilo,321    Industria de la madera ,2,2,0,
10 Durango,036 Tlahualilo,327    Fabricación de productos a base de minerales no metálicos ,2,1,1,
10 Durango,036 Tlahualilo,332    Fabricación de productos metálicos ,3,3,0,
29 Tlaxcala,036 Totolac,311    Industria alimentaria ,415,193,222,
29 Tlaxcala,036 Totolac,312    Industria de las bebidas y del tabaco ,2,1,1,
29 Tlaxcala,036 Totolac,314    Fabricación de productos textiles excepto prendas de vestir ,1,1,0,
29 Tlaxcala,036 Totolac,315    Fabricación de prendas de vestir ,43,15,28,
29 Tlaxcala,036 Totolac,321    Industria de la madera ,12,11,1,
29 Tlaxcala,036 Totolac,323    Impresión e industrias conexas ,4,3,1,
29 Tlaxcala,036 Totolac,327    Fabricación de productos a base de minerales no metálicos ,4,2,2,
29 Tlaxcala,036 Totolac,332    Fabricación de productos metálicos ,30,28,2,
29 Tlaxcala,036 Totolac,337    Fabricación de muebles colchones y persianas ,2,2,0,
29 Tlaxcala,036 Totolac,339    Otras industrias manufactureras ,13,3,10,
05 Coahuila de zaragoza,036 Viesca,311    Industria alimentaria ,17,12,5,
05 Coahuila de zaragoza,036 Viesca,327    Fabricación de productos a base de minerales no metálicos ,6,6,0,
05 Coahuila de zaragoza,036 Viesca,332    Fabricación de productos metálicos ,1,1,0,
05 Coahuila de zaragoza,036 Viesca,336    Fabricación de equipo de transporte ,94,41,53,
30 Veracruz de ignacio de la llave,037 Coahuitlán,311    Industria alimentaria ,68,20,48,
30 Veracruz de ignacio de la llave,037 Coahuitlán,314    Fabricación de productos textiles excepto prendas de vestir ,4,0,4,
30 Veracruz de ignacio de la llave,037 Coahuitlán,315    Fabricación de prendas de vestir ,5,0,5,
30 Veracruz de ignacio de la llave,037 Coahuitlán,321    Industria de la madera ,2,2,0,
30 Veracruz de ignacio de la llave,037 Coahuitlán,332    Fabricación de productos metálicos ,12,11,1,
30 Veracruz de ignacio de la llave,037 Coahuitlán,337    Fabricación de muebles colchones y persianas ,18,16,2,
21 Puebla,037 Coyotepec,311    Industria alimentaria ,10,4,6,
21 Puebla,037 Coyotepec,314    Fabricación de productos textiles excepto prendas de vestir ,33,2,31,
21 Puebla,037 Coyotepec,315    Fabricación de prendas de vestir ,4,1,3,
21 Puebla,037 Coyotepec,332    Fabricación de productos metálicos ,1,1,0,
21 Puebla,037 Coyotepec,339    Otras industrias manufactureras ,8,4,4,
14 Jalisco,037 El grullo,311    Industria alimentaria ,178,94,84,
14 Jalisco,037 El grullo,312    Industria de las bebidas y del tabaco ,84,70,14,
14 Jalisco,037 El grullo,314    Fabricación de productos textiles excepto prendas de vestir ,19,3,16,
14 Jalisco,037 El grullo,315    Fabricación de prendas de vestir ,14,4,10,
14 Jalisco,037 El grullo,316    Curtido y acabado de cuero y piel y fabricación de productos de cuero piel y materiales sucedáneos ,12,6,6,
14 Jalisco,037 El grullo,321    Industria de la madera ,25,23,2,
14 Jalisco,037 El grullo,322    Industria del papel ,6,3,3,
14 Jalisco,037 El grullo,323    Impresión e industrias conexas ,19,14,5,
14 Jalisco,037 El grullo,327    Fabricación de productos a base de minerales no metálicos ,26,22,4,
14 Jalisco,037 El grullo,332    Fabricación de productos metálicos ,103,94,9,
14 Jalisco,037 El grullo,333    Fabricación de maquinaria y equipo ,1,1,0,
14 Jalisco,037 El grullo,337    Fabricación de muebles colchones y persianas ,42,41,1,
14 Jalisco,037 El grullo,339    Otras industrias manufactureras ,4,2,2,
16 Michoacán de ocampo,037 Huaniqueo,311    Industria alimentaria ,47,21,26,
16 Michoacán de ocampo,037 Huaniqueo,312    Industria de las bebidas y del tabaco ,1,1,0,
16 Michoacán de ocampo,037 Huaniqueo,316    Curtido y acabado de cuero y piel y fabricación de productos de cuero piel y materiales sucedáneos ,42,30,12,
16 Michoacán de ocampo,037 Huaniqueo,321    Industria de la madera ,1,1,0,
16 Michoacán de ocampo,037 Huaniqueo,323    Impresión e industrias conexas ,1,1,0,
16 Michoacán de ocampo,037 Huaniqueo,332    Fabricación de productos metálicos ,9,9,0,
07 Chiapas,037 Huehuetán,311    Industria alimentaria ,86,53,33,
07 Chiapas,037 Huehuetán,312    Industria de las bebidas y del tabaco ,17,15,2,
07 Chiapas,037 Huehuetán,314    Fabricación de productos textiles excepto prendas de vestir ,2,2,0,
07 Chiapas,037 Huehuetán,315    Fabricación de prendas de vestir ,8,2,6,
07 Chiapas,037 Huehuetán,321    Industria de la madera ,18,18,0,
07 Chiapas,037 Huehuetán,326    Industria del plástico y del hule ,8,8,0,
07 Chiapas,037 Huehuetán,327    Fabricación de productos a base de minerales no metálicos ,6,6,0,
07 Chiapas,037 Huehuetán,332    Fabricación de productos metálicos ,22,21,1,
07 Chiapas,037 Huehuetán,337    Fabricación de muebles colchones y persianas ,10,10,0,
07 Chiapas,037 Huehuetán,339    Otras industrias manufactureras ,3,3,0,
31 Yucatán,037 Huhí,311    Industria alimentaria ,39,22,17,
31 Yucatán,037 Huhí,312    Industria de las bebidas y del tabaco ,4,2,2,
31 Yucatán,037 Huhí,313    Fabricación de insumos textiles y acabado de textiles ,1,0,1,
31 Yucatán,037 Huhí,314    Fabricación de productos textiles excepto prendas de vestir ,35,10,25,
31 Yucatán,037 Huhí,315    Fabricación de prendas de vestir ,11,4,7,
31 Yucatán,037 Huhí,316    Curtido y acabado de cuero y piel y fabricación de productos de cuero piel y materiales sucedáneos ,218,144,74,
31 Yucatán,037 Huhí,321    Industria de la madera ,2,2,0,
31 Yucatán,037 Huhí,326    Industria del plástico y del hule ,5,4,1,
31 Yucatán,037 Huhí,327    Fabricación de productos a base de minerales no metálicos ,1,1,0,
31 Yucatán,037 Huhí,332    Fabricación de productos metálicos ,5,5,0,
15 México,037 Huixquilucan,311    Industria alimentaria ,756,440,316,
15 México,037 Huixquilucan,312    Industria de las bebidas y del tabaco ,49,39,10,
15 México,037 Huixquilucan,313    Fabricación de insumos textiles y acabado de textiles ,80,30,50,
15 México,037 Huixquilucan,314    Fabricación de productos textiles excepto prendas de vestir ,5,4,1,
15 México,037 Huixquilucan,315    Fabricación de prendas de vestir ,91,33,58,
15 México,037 Huixquilucan,321    Industria de la madera ,31,29,2,
15 México,037 Huixquilucan,322    Industria del papel ,0,0,0,
15 México,037 Huixquilucan,323    Impresión e industrias conexas ,21,15,6,
15 México,037 Huixquilucan,325    Industria química ,106,51,55,
15 México,037 Huixquilucan,327    Fabricación de productos a base de minerales no metálicos ,257,235,22,
15 México,037 Huixquilucan,332    Fabricación de productos metálicos ,403,369,34,
15 México,037 Huixquilucan,333    Fabricación de maquinaria y equipo ,25,19,6,
15 México,037 Huixquilucan,337    Fabricación de muebles colchones y persianas ,96,91,5,
15 México,037 Huixquilucan,339    Otras industrias manufactureras ,31,26,5,
12 Guerrero,037 Ixcateopan de cuauhtémoc,311    Industria alimentaria ,41,11,30,
12 Guerrero,037 Ixcateopan de cuauhtémoc,315    Fabricación de prendas de vestir ,1,0,1,
12 Guerrero,037 Ixcateopan de cuauhtémoc,321    Industria de la madera ,10,8,2,
12 Guerrero,037 Ixcateopan de cuauhtémoc,327    Fabricación de productos a base de minerales no metálicos ,5,3,2,
12 Guerrero,037 Ixcateopan de cuauhtémoc,332    Fabricación de productos metálicos ,5,5,0,
12 Guerrero,037 Ixcateopan de cuauhtémoc,337    Fabricación de muebles colchones y persianas ,145,141,4,
12 Guerrero,037 Ixcateopan de cuauhtémoc,339    Otras industrias manufactureras ,3,1,2,
08 Chihuahua,037 Juárez,311    Industria alimentaria ,5953,3883,2070,
08 Chihuahua,037 Juárez,312    Industria de las bebidas y del tabaco ,2340,2077,263,
08 Chihuahua,037 Juárez,313    Fabricación de insumos textiles y acabado de textiles ,532,320,212,
08 Chihuahua,037 Juárez,314    Fabricación de productos textiles excepto prendas de vestir ,559,293,266,
08 Chihuahua,037 Juárez,315    Fabricación de prendas de vestir ,1259,617,642,
08 Chihuahua,037 Juárez,316    Curtido y acabado de cuero y piel y fabricación de productos de cuero piel y materiales sucedáneos ,336,260,76,
08 Chihuahua,037 Juárez,321    Industria de la madera ,1065,983,82,
08 Chihuahua,037 Juárez,322    Industria del papel ,3027,1840,1187,
08 Chihuahua,037 Juárez,323    Impresión e industrias conexas ,2876,1684,1192,
08 Chihuahua,037 Juárez,324    Fabricación de productos derivados del petróleo y del carbón ,315,300,15,
08 Chihuahua,037 Juárez,325    Industria química ,264,223,41,
08 Chihuahua,037 Juárez,326    Industria del plástico y del hule ,8158,4844,3314,
08 Chihuahua,037 Juárez,327    Fabricación de productos a base de minerales no metálicos ,1375,1271,104,
08 Chihuahua,037 Juárez,331    Industrias metálicas básicas ,3860,3425,435,
08 Chihuahua,037 Juárez,332    Fabricación de productos metálicos ,6756,4679,2077,
08 Chihuahua,037 Juárez,333    Fabricación de maquinaria y equipo ,5439,4252,1187,
08 Chihuahua,037 Juárez,334    Fabricación de equipo de computación comunicación medición y de otros equipos componentes y accesorios electrónicos ,57645,28536,29109,
08 Chihuahua,037 Juárez,335    Fabricación de accesorios aparatos eléctricos y equipo de generación de energía eléctrica ,27933,15549,12384,
08 Chihuahua,037 Juárez,336    Fabricación de equipo de transporte ,77157,44407,32750,
08 Chihuahua,037 Juárez,337    Fabricación de muebles colchones y persianas ,1892,1635,257,
08 Chihuahua,037 Juárez,339    Otras industrias manufactureras ,22049,12824,9225,
26 Sonora,037 Mazatán,311    Industria alimentaria ,15,6,9,
26 Sonora,037 Mazatán,312    Industria de las bebidas y del tabaco ,2,2,0,
26 Sonora,037 Mazatán,327    Fabricación de productos a base de minerales no metálicos ,2,2,0,
26 Sonora,037 Mazatán,332    Fabricación de productos metálicos ,1,1,0,
20 Oaxaca,037 Mesones hidalgo,311    Industria alimentaria ,11,6,5,
20 Oaxaca,037 Mesones hidalgo,314    Fabricación de productos textiles excepto prendas de vestir ,1,0,1,
20 Oaxaca,037 Mesones hidalgo,332    Fabricación de productos metálicos ,1,1,0,
13 Hidalgo,037 Metztitlán,311    Industria alimentaria ,34,16,18,
13 Hidalgo,037 Metztitlán,312    Industria de las bebidas y del tabaco ,7,5,2,
13 Hidalgo,037 Metztitlán,313    Fabricación de insumos textiles y acabado de textiles ,1,1,0,
13 Hidalgo,037 Metztitlán,314    Fabricación de productos textiles excepto prendas de vestir ,1,1,0,
13 Hidalgo,037 Metztitlán,321    Industria de la madera ,6,6,0,
13 Hidalgo,037 Metztitlán,327    Fabricación de productos a base de minerales no metálicos ,4,4,0,
13 Hidalgo,037 Metztitlán,332    Fabricación de productos metálicos ,4,4,0,
13 Hidalgo,037 Metztitlán,337    Fabricación de muebles colchones y persianas ,1,1,0,
19 Nuevo león,037 Mina,311    Industria alimentaria ,4,1,3,
19 Nuevo león,037 Mina,314    Fabricación de productos textiles excepto prendas de vestir ,36,8,28,
32 Zacatecas,037 Pánuco,311    Industria alimentaria ,92,51,41,
32 Zacatecas,037 Pánuco,315    Fabricación de prendas de vestir ,145,58,87,
32 Zacatecas,037 Pánuco,321    Industria de la madera ,16,14,2,
32 Zacatecas,037 Pánuco,322    Industria del papel ,1,1,0,
32 Zacatecas,037 Pánuco,327    Fabricación de productos a base de minerales no metálicos ,46,45,1,
32 Zacatecas,037 Pánuco,332    Fabricación de productos metálicos ,22,21,1,
32 Zacatecas,037 Pánuco,333    Fabricación de maquinaria y equipo ,11,10,1,
32 Zacatecas,037 Pánuco,337    Fabricación de muebles colchones y persianas ,1,1,0,
11 Guanajuato,037 Silao,311    Industria alimentaria ,1547,1007,540,
11 Guanajuato,037 Silao,312    Industria de las bebidas y del tabaco ,20,16,4,
11 Guanajuato,037 Silao,314    Fabricación de productos textiles excepto prendas de vestir ,2,2,0,
11 Guanajuato,037 Silao,315    Fabricación de prendas de vestir ,46,11,35,
11 Guanajuato,037 Silao,316    Curtido y acabado de cuero y piel y fabricación de productos de cuero piel y materiales sucedáneos ,249,46,203,
11 Guanajuato,037 Silao,321    Industria de la madera ,84,77,7,
11 Guanajuato,037 Silao,322    Industria del papel ,203,170,33,
11 Guanajuato,037 Silao,323    Impresión e industrias conexas ,55,39,16,
11 Guanajuato,037 Silao,325    Industria química ,2,0,2,
11 Guanajuato,037 Silao,326    Industria del plástico y del hule ,174,168,6,
11 Guanajuato,037 Silao,327    Fabricación de productos a base de minerales no metálicos ,296,237,59,
11 Guanajuato,037 Silao,332    Fabricación de productos metálicos ,876,519,357,
11 Guanajuato,037 Silao,333    Fabricación de maquinaria y equipo ,157,120,37,
11 Guanajuato,037 Silao,335    Fabricación de accesorios aparatos eléctricos y equipo de generación de energía eléctrica ,37,5,32,
11 Guanajuato,037 Silao,336    Fabricación de equipo de transporte ,10643,7014,3629,
11 Guanajuato,037 Silao,337    Fabricación de muebles colchones y persianas ,31,29,2,
11 Guanajuato,037 Silao,339    Otras industrias manufactureras ,16,8,8,
28 Tamaulipas,037 Soto la marina,311    Industria alimentaria ,75,44,31,
28 Tamaulipas,037 Soto la marina,312    Industria de las bebidas y del tabaco ,10,10,0,
28 Tamaulipas,037 Soto la marina,314    Fabricación de productos textiles excepto prendas de vestir ,1,0,1,
28 Tamaulipas,037 Soto la marina,315    Fabricación de prendas de vestir ,3,0,3,
28 Tamaulipas,037 Soto la marina,316    Curtido y acabado de cuero y piel y fabricación de productos de cuero piel y materiales sucedáneos ,1,1,0,
28 Tamaulipas,037 Soto la marina,321    Industria de la madera ,2,2,0,
28 Tamaulipas,037 Soto la marina,323    Impresión e industrias conexas ,5,3,2,
28 Tamaulipas,037 Soto la marina,327    Fabricación de productos a base de minerales no metálicos ,3,2,1,
28 Tamaulipas,037 Soto la marina,332    Fabricación de productos metálicos ,32,32,0,
28 Tamaulipas,037 Soto la marina,337    Fabricación de muebles colchones y persianas ,6,5,1,
24 San luis potosí,037 Tamazunchale,311    Industria alimentaria ,298,151,147,
24 San luis potosí,037 Tamazunchale,312    Industria de las bebidas y del tabaco ,33,27,6,
24 San luis potosí,037 Tamazunchale,315    Fabricación de prendas de vestir ,27,14,13,
24 San luis potosí,037 Tamazunchale,321    Industria de la madera ,16,14,2,
24 San luis potosí,037 Tamazunchale,322    Industria del papel ,4,3,1,
24 San luis potosí,037 Tamazunchale,323    Impresión e industrias conexas ,20,16,4,
24 San luis potosí,037 Tamazunchale,325    Industria química ,4,3,1,
24 San luis potosí,037 Tamazunchale,327    Fabricación de productos a base de minerales no metálicos ,4,3,1,
24 San luis potosí,037 Tamazunchale,332    Fabricación de productos metálicos ,32,32,0,
24 San luis potosí,037 Tamazunchale,337    Fabricación de muebles colchones y persianas ,14,14,0,
24 San luis potosí,037 Tamazunchale,339    Otras industrias manufactureras ,6,4,2,
10 Durango,037 Topia,311    Industria alimentaria ,20,3,17,
10 Durango,037 Topia,312    Industria de las bebidas y del tabaco ,3,2,1,
10 Durango,037 Topia,332    Fabricación de productos metálicos ,1,1,0,
10 Durango,037 Topia,339    Otras industrias manufactureras ,1,0,1,
05 Coahuila de zaragoza,037 Villa unión,311    Industria alimentaria ,41,36,5,
05 Coahuila de zaragoza,037 Villa unión,315    Fabricación de prendas de vestir ,103,42,61,
