Instituto Nacional de Estadística y Geografía,,,,,,,
INEGI. Censos Económicos 2014. Resultados definitivos,,,,,,,
Fecha de consulta: 26/08/2021 05:04:19 a. m.,,,,,,,
,,,,,,,
Año Censal,Entidad,Municipio,Actividad Económica,H001A Personal ocupado total,"H001B Personal ocupado total, hombres","H001C Personal ocupado total, mujeres",
2009,24 San Luis Potosí,032 Santa María del Río,321 Industria de la madera,31,29,2,
2009,24 San Luis Potosí,032 Santa María del Río,323 Impresión e industrias conexas,9,5,4,
2009,24 San Luis Potosí,032 Santa María del Río,332 Fabricación de productos metálicos,24,24,0,
2009,24 San Luis Potosí,032 Santa María del Río,339 Otras industrias manufactureras,14,8,6,
2009,24 San Luis Potosí,033 Santo Domingo,30C  Subsectores agrupados por el principio de confidencialidad,13,8,5,
2009,24 San Luis Potosí,034 San Vicente Tancuayalab,30C  Subsectores agrupados por el principio de confidencialidad,14,11,3,
2009,24 San Luis Potosí,034 San Vicente Tancuayalab,311 Industria alimentaria,70,35,35,
2009,24 San Luis Potosí,034 San Vicente Tancuayalab,312 Industria de las bebidas y del tabaco,14,14,0,
2009,24 San Luis Potosí,034 San Vicente Tancuayalab,321 Industria de la madera,4,4,0,
2009,24 San Luis Potosí,034 San Vicente Tancuayalab,332 Fabricación de productos metálicos,10,9,1,
2009,24 San Luis Potosí,035 Soledad de Graciano Sánchez,30C  Subsectores agrupados por el principio de confidencialidad,19,13,6,
2009,24 San Luis Potosí,035 Soledad de Graciano Sánchez,311 Industria alimentaria,1625,680,945,
2009,24 San Luis Potosí,035 Soledad de Graciano Sánchez,312 Industria de las bebidas y del tabaco,138,64,74,
2009,24 San Luis Potosí,035 Soledad de Graciano Sánchez,313 Fabricación de insumos textiles y acabado de textiles,163,71,92,
2009,24 San Luis Potosí,035 Soledad de Graciano Sánchez,314 Fabricación de productos textiles excepto prendas de vestir,50,24,26,
2009,24 San Luis Potosí,035 Soledad de Graciano Sánchez,315 Fabricación de prendas de vestir,120,31,89,
2009,24 San Luis Potosí,035 Soledad de Graciano Sánchez,321 Industria de la madera,137,119,18,
2009,24 San Luis Potosí,035 Soledad de Graciano Sánchez,322 Industria del papel,8,5,3,
2009,24 San Luis Potosí,035 Soledad de Graciano Sánchez,323 Impresión e industrias conexas,74,42,32,
2009,24 San Luis Potosí,035 Soledad de Graciano Sánchez,325 Industria química,219,105,114,
2009,24 San Luis Potosí,035 Soledad de Graciano Sánchez,326 Industria del plástico y del hule,238,123,115,
2009,24 San Luis Potosí,035 Soledad de Graciano Sánchez,327 Fabricación de productos a base de minerales no metálicos,255,227,28,
2009,24 San Luis Potosí,035 Soledad de Graciano Sánchez,332 Fabricación de productos metálicos,817,731,86,
2009,24 San Luis Potosí,035 Soledad de Graciano Sánchez,333 Fabricación de maquinaria y equipo,142,113,29,
2009,24 San Luis Potosí,035 Soledad de Graciano Sánchez,336 Fabricación de equipo de transporte,38,30,8,
2009,24 San Luis Potosí,035 Soledad de Graciano Sánchez,337 Fabricación de muebles colchones y persianas,526,382,144,
2009,24 San Luis Potosí,035 Soledad de Graciano Sánchez,339 Otras industrias manufactureras,56,41,15,
2009,24 San Luis Potosí,036 Tamasopo,30C  Subsectores agrupados por el principio de confidencialidad,4,1,3,
2009,24 San Luis Potosí,036 Tamasopo,311 Industria alimentaria,837,761,76,
2009,24 San Luis Potosí,036 Tamasopo,312 Industria de las bebidas y del tabaco,19,17,2,
2009,24 San Luis Potosí,036 Tamasopo,327 Fabricación de productos a base de minerales no metálicos,6,6,0,
2009,24 San Luis Potosí,036 Tamasopo,332 Fabricación de productos metálicos,11,10,1,
2009,24 San Luis Potosí,036 Tamasopo,337 Fabricación de muebles colchones y persianas,10,9,1,
2009,24 San Luis Potosí,037 Tamazunchale,30C  Subsectores agrupados por el principio de confidencialidad,12,9,3,
2009,24 San Luis Potosí,037 Tamazunchale,311 Industria alimentaria,298,151,147,
2009,24 San Luis Potosí,037 Tamazunchale,312 Industria de las bebidas y del tabaco,33,27,6,
2009,24 San Luis Potosí,037 Tamazunchale,315 Fabricación de prendas de vestir,27,14,13,
2009,24 San Luis Potosí,037 Tamazunchale,321 Industria de la madera,16,14,2,
2009,24 San Luis Potosí,037 Tamazunchale,323 Impresión e industrias conexas,20,16,4,
2009,24 San Luis Potosí,037 Tamazunchale,332 Fabricación de productos metálicos,32,32,0,
2009,24 San Luis Potosí,037 Tamazunchale,337 Fabricación de muebles colchones y persianas,14,14,0,
2009,24 San Luis Potosí,037 Tamazunchale,339 Otras industrias manufactureras,6,4,2,
2009,24 San Luis Potosí,038 Tampacán,30C  Subsectores agrupados por el principio de confidencialidad,27,17,10,
2009,24 San Luis Potosí,039 Tampamolón Corona,30C  Subsectores agrupados por el principio de confidencialidad,9,8,1,
2009,24 San Luis Potosí,039 Tampamolón Corona,311 Industria alimentaria,24,10,14,
2009,24 San Luis Potosí,039 Tampamolón Corona,327 Fabricación de productos a base de minerales no metálicos,5,5,0,
2009,24 San Luis Potosí,040 Tamuín,30C  Subsectores agrupados por el principio de confidencialidad,101,40,61,
2009,24 San Luis Potosí,040 Tamuín,311 Industria alimentaria,281,173,108,
2009,24 San Luis Potosí,040 Tamuín,312 Industria de las bebidas y del tabaco,82,70,12,
2009,24 San Luis Potosí,040 Tamuín,315 Fabricación de prendas de vestir,10,1,9,
2009,24 San Luis Potosí,040 Tamuín,321 Industria de la madera,14,11,3,
2009,24 San Luis Potosí,040 Tamuín,327 Fabricación de productos a base de minerales no metálicos,374,348,26,
2009,24 San Luis Potosí,040 Tamuín,332 Fabricación de productos metálicos,47,47,0,
2009,24 San Luis Potosí,040 Tamuín,337 Fabricación de muebles colchones y persianas,18,16,2,
2009,24 San Luis Potosí,041 Tanlajás,30C  Subsectores agrupados por el principio de confidencialidad,11,11,0,
2009,24 San Luis Potosí,041 Tanlajás,311 Industria alimentaria,41,22,19,
2009,24 San Luis Potosí,042 Tanquián de Escobedo,30C  Subsectores agrupados por el principio de confidencialidad,10,5,5,
2009,24 San Luis Potosí,042 Tanquián de Escobedo,311 Industria alimentaria,128,64,64,
2009,24 San Luis Potosí,042 Tanquián de Escobedo,312 Industria de las bebidas y del tabaco,20,18,2,
2009,24 San Luis Potosí,042 Tanquián de Escobedo,321 Industria de la madera,6,6,0,
2009,24 San Luis Potosí,042 Tanquián de Escobedo,327 Fabricación de productos a base de minerales no metálicos,11,10,1,
2009,24 San Luis Potosí,042 Tanquián de Escobedo,332 Fabricación de productos metálicos,12,11,1,
2009,24 San Luis Potosí,042 Tanquián de Escobedo,337 Fabricación de muebles colchones y persianas,11,11,0,
2009,24 San Luis Potosí,043 Tierra Nueva,30C  Subsectores agrupados por el principio de confidencialidad,16,13,3,
2009,24 San Luis Potosí,043 Tierra Nueva,311 Industria alimentaria,54,26,28,
2009,24 San Luis Potosí,043 Tierra Nueva,313 Fabricación de insumos textiles y acabado de textiles,9,2,7,
2009,24 San Luis Potosí,043 Tierra Nueva,314 Fabricación de productos textiles excepto prendas de vestir,13,1,12,
2009,24 San Luis Potosí,043 Tierra Nueva,315 Fabricación de prendas de vestir,13,7,6,
2009,24 San Luis Potosí,043 Tierra Nueva,332 Fabricación de productos metálicos,13,12,1,
2009,24 San Luis Potosí,044 Vanegas,30C  Subsectores agrupados por el principio de confidencialidad,18,4,14,
2009,24 San Luis Potosí,044 Vanegas,311 Industria alimentaria,35,24,11,
2009,24 San Luis Potosí,044 Vanegas,332 Fabricación de productos metálicos,6,6,0,
2009,24 San Luis Potosí,045 Venado,30C  Subsectores agrupados por el principio de confidencialidad,409,186,223,
2009,24 San Luis Potosí,045 Venado,311 Industria alimentaria,62,45,17,
2009,24 San Luis Potosí,045 Venado,327 Fabricación de productos a base de minerales no metálicos,10,10,0,
2009,24 San Luis Potosí,045 Venado,332 Fabricación de productos metálicos,28,28,0,
2009,24 San Luis Potosí,045 Venado,337 Fabricación de muebles colchones y persianas,11,10,1,
2009,24 San Luis Potosí,046 Villa de Arriaga,30C  Subsectores agrupados por el principio de confidencialidad,107,57,50,
2009,24 San Luis Potosí,046 Villa de Arriaga,311 Industria alimentaria,154,106,48,
2009,24 San Luis Potosí,046 Villa de Arriaga,327 Fabricación de productos a base de minerales no metálicos,98,96,2,
2009,24 San Luis Potosí,046 Villa de Arriaga,332 Fabricación de productos metálicos,18,16,2,
2009,24 San Luis Potosí,047 Villa de Guadalupe,30C  Subsectores agrupados por el principio de confidencialidad,4,4,0,
2009,24 San Luis Potosí,047 Villa de Guadalupe,311 Industria alimentaria,10,5,5,
2009,24 San Luis Potosí,048 Villa de la Paz,30C  Subsectores agrupados por el principio de confidencialidad,26,17,9,
2009,24 San Luis Potosí,048 Villa de la Paz,311 Industria alimentaria,19,9,10,
2009,24 San Luis Potosí,048 Villa de la Paz,315 Fabricación de prendas de vestir,8,3,5,
2009,24 San Luis Potosí,048 Villa de la Paz,332 Fabricación de productos metálicos,29,28,1,
2009,24 San Luis Potosí,049 Villa de Ramos,30C  Subsectores agrupados por el principio de confidencialidad,232,71,161,
2009,24 San Luis Potosí,049 Villa de Ramos,311 Industria alimentaria,149,68,81,
2009,24 San Luis Potosí,049 Villa de Ramos,315 Fabricación de prendas de vestir,4,0,4,
2009,24 San Luis Potosí,049 Villa de Ramos,332 Fabricación de productos metálicos,51,50,1,
2009,24 San Luis Potosí,049 Villa de Ramos,337 Fabricación de muebles colchones y persianas,7,7,0,
2009,24 San Luis Potosí,050 Villa de Reyes,30C  Subsectores agrupados por el principio de confidencialidad,693,493,200,
2009,24 San Luis Potosí,050 Villa de Reyes,311 Industria alimentaria,247,137,110,
2009,24 San Luis Potosí,050 Villa de Reyes,321 Industria de la madera,7,7,0,
2009,24 San Luis Potosí,050 Villa de Reyes,323 Impresión e industrias conexas,6,2,4,
2009,24 San Luis Potosí,050 Villa de Reyes,327 Fabricación de productos a base de minerales no metálicos,241,233,8,
2009,24 San Luis Potosí,050 Villa de Reyes,332 Fabricación de productos metálicos,34,29,5,
2009,24 San Luis Potosí,050 Villa de Reyes,336 Fabricación de equipo de transporte,1381,953,428,
2009,24 San Luis Potosí,051 Villa Hidalgo,30C  Subsectores agrupados por el principio de confidencialidad,55,24,31,
2009,24 San Luis Potosí,051 Villa Hidalgo,311 Industria alimentaria,71,36,35,
2009,24 San Luis Potosí,051 Villa Hidalgo,332 Fabricación de productos metálicos,6,6,0,
2009,24 San Luis Potosí,052 Villa Juárez,30C  Subsectores agrupados por el principio de confidencialidad,12,7,5,
2009,24 San Luis Potosí,052 Villa Juárez,311 Industria alimentaria,21,9,12,
2009,24 San Luis Potosí,052 Villa Juárez,321 Industria de la madera,7,7,0,
2009,24 San Luis Potosí,052 Villa Juárez,327 Fabricación de productos a base de minerales no metálicos,10,10,0,
2009,24 San Luis Potosí,052 Villa Juárez,332 Fabricación de productos metálicos,12,12,0,
2009,24 San Luis Potosí,053 Axtla de Terrazas,30C  Subsectores agrupados por el principio de confidencialidad,11,9,2,
2009,24 San Luis Potosí,053 Axtla de Terrazas,311 Industria alimentaria,73,36,37,
2009,24 San Luis Potosí,053 Axtla de Terrazas,312 Industria de las bebidas y del tabaco,18,17,1,
2009,24 San Luis Potosí,053 Axtla de Terrazas,315 Fabricación de prendas de vestir,6,4,2,
2009,24 San Luis Potosí,053 Axtla de Terrazas,332 Fabricación de productos metálicos,15,15,0,
2009,24 San Luis Potosí,054 Xilitla,30C  Subsectores agrupados por el principio de confidencialidad,28,8,20,
2009,24 San Luis Potosí,054 Xilitla,311 Industria alimentaria,86,62,24,
2009,24 San Luis Potosí,054 Xilitla,323 Impresión e industrias conexas,7,3,4,
2009,24 San Luis Potosí,054 Xilitla,332 Fabricación de productos metálicos,34,32,2,
2009,24 San Luis Potosí,054 Xilitla,337 Fabricación de muebles colchones y persianas,11,10,1,
2009,24 San Luis Potosí,055 Zaragoza,30C  Subsectores agrupados por el principio de confidencialidad,73,56,17,
2009,24 San Luis Potosí,055 Zaragoza,311 Industria alimentaria,25,6,19,
2009,24 San Luis Potosí,055 Zaragoza,314 Fabricación de productos textiles excepto prendas de vestir,41,16,25,
2009,24 San Luis Potosí,055 Zaragoza,316 Curtido y acabado de cuero y piel y fabricación de productos de cuero piel y materiales sucedáneos,25,15,10,
2009,24 San Luis Potosí,055 Zaragoza,332 Fabricación de productos metálicos,4,4,0,
2009,24 San Luis Potosí,056 Villa de Arista,30C  Subsectores agrupados por el principio de confidencialidad,9,5,4,
2009,24 San Luis Potosí,056 Villa de Arista,311 Industria alimentaria,80,37,43,
2009,24 San Luis Potosí,056 Villa de Arista,315 Fabricación de prendas de vestir,8,1,7,
2009,24 San Luis Potosí,056 Villa de Arista,321 Industria de la madera,5,5,0,
2009,24 San Luis Potosí,056 Villa de Arista,327 Fabricación de productos a base de minerales no metálicos,9,9,0,
2009,24 San Luis Potosí,056 Villa de Arista,332 Fabricación de productos metálicos,21,19,2,
2009,24 San Luis Potosí,057 Matlapa,30C  Subsectores agrupados por el principio de confidencialidad,18,15,3,
2009,24 San Luis Potosí,057 Matlapa,311 Industria alimentaria,85,55,30,
2009,24 San Luis Potosí,057 Matlapa,314 Fabricación de productos textiles excepto prendas de vestir,12,8,4,
2009,24 San Luis Potosí,057 Matlapa,315 Fabricación de prendas de vestir,24,23,1,
2009,24 San Luis Potosí,057 Matlapa,332 Fabricación de productos metálicos,17,16,1,
2009,24 San Luis Potosí,057 Matlapa,337 Fabricación de muebles colchones y persianas,5,5,0,
2009,24 San Luis Potosí,058 El Naranjo,30C  Subsectores agrupados por el principio de confidencialidad,38,31,7,
2009,24 San Luis Potosí,058 El Naranjo,311 Industria alimentaria,572,513,59,
2009,24 San Luis Potosí,058 El Naranjo,312 Industria de las bebidas y del tabaco,20,16,4,
2009,24 San Luis Potosí,058 El Naranjo,332 Fabricación de productos metálicos,35,32,3,
2009,24 San Luis Potosí,058 El Naranjo,337 Fabricación de muebles colchones y persianas,4,4,0,
2009,25 Sinaloa,001 Ahome,30C  Subsectores agrupados por el principio de confidencialidad,24,17,7,
2009,25 Sinaloa,001 Ahome,311 Industria alimentaria,4218,2667,1551,
2009,25 Sinaloa,001 Ahome,312 Industria de las bebidas y del tabaco,874,780,94,
2009,25 Sinaloa,001 Ahome,314 Fabricación de productos textiles excepto prendas de vestir,36,19,17,
2009,25 Sinaloa,001 Ahome,315 Fabricación de prendas de vestir,240,55,185,
2009,25 Sinaloa,001 Ahome,321 Industria de la madera,194,154,40,
2009,25 Sinaloa,001 Ahome,322 Industria del papel,289,249,40,
2009,25 Sinaloa,001 Ahome,323 Impresión e industrias conexas,269,192,77,
2009,25 Sinaloa,001 Ahome,325 Industria química,214,166,48,
2009,25 Sinaloa,001 Ahome,326 Industria del plástico y del hule,162,150,12,
2009,25 Sinaloa,001 Ahome,327 Fabricación de productos a base de minerales no metálicos,325,291,34,
2009,25 Sinaloa,001 Ahome,332 Fabricación de productos metálicos,850,766,84,
2009,25 Sinaloa,001 Ahome,333 Fabricación de maquinaria y equipo,1220,792,428,
2009,25 Sinaloa,001 Ahome,336 Fabricación de equipo de transporte,3410,1078,2332,
2009,25 Sinaloa,001 Ahome,337 Fabricación de muebles colchones y persianas,251,224,27,
2009,25 Sinaloa,001 Ahome,339 Otras industrias manufactureras,95,62,33,
2009,25 Sinaloa,002 Angostura,30C  Subsectores agrupados por el principio de confidencialidad,42,37,5,
2009,25 Sinaloa,002 Angostura,311 Industria alimentaria,194,76,118,
2009,25 Sinaloa,002 Angostura,312 Industria de las bebidas y del tabaco,39,29,10,
2009,25 Sinaloa,002 Angostura,315 Fabricación de prendas de vestir,5,0,5,
2009,25 Sinaloa,002 Angostura,321 Industria de la madera,9,9,0,
2009,25 Sinaloa,002 Angostura,327 Fabricación de productos a base de minerales no metálicos,9,9,0,
2009,25 Sinaloa,002 Angostura,332 Fabricación de productos metálicos,52,52,0,
2009,25 Sinaloa,002 Angostura,337 Fabricación de muebles colchones y persianas,8,6,2,
2009,25 Sinaloa,003 Badiraguato,30C  Subsectores agrupados por el principio de confidencialidad,11,10,1,
2009,25 Sinaloa,003 Badiraguato,311 Industria alimentaria,26,12,14,
2009,25 Sinaloa,004 Concordia,30C  Subsectores agrupados por el principio de confidencialidad,10,9,1,
2009,25 Sinaloa,004 Concordia,311 Industria alimentaria,53,25,28,
2009,25 Sinaloa,004 Concordia,312 Industria de las bebidas y del tabaco,31,28,3,
2009,25 Sinaloa,004 Concordia,327 Fabricación de productos a base de minerales no metálicos,15,12,3,
2009,25 Sinaloa,004 Concordia,332 Fabricación de productos metálicos,14,13,1,
2009,25 Sinaloa,004 Concordia,337 Fabricación de muebles colchones y persianas,166,155,11,
2009,25 Sinaloa,005 Cosalá,30C  Subsectores agrupados por el principio de confidencialidad,7,7,0,
2009,25 Sinaloa,005 Cosalá,311 Industria alimentaria,45,22,23,
2009,25 Sinaloa,005 Cosalá,312 Industria de las bebidas y del tabaco,10,9,1,
2009,25 Sinaloa,005 Cosalá,316 Curtido y acabado de cuero y piel y fabricación de productos de cuero piel y materiales sucedáneos,10,9,1,
2009,25 Sinaloa,005 Cosalá,321 Industria de la madera,6,5,1,
2009,25 Sinaloa,005 Cosalá,327 Fabricación de productos a base de minerales no metálicos,30,17,13,
2009,25 Sinaloa,005 Cosalá,332 Fabricación de productos metálicos,21,20,1,
2009,25 Sinaloa,006 Culiacán,30C  Subsectores agrupados por el principio de confidencialidad,21,13,8,
2009,25 Sinaloa,006 Culiacán,311 Industria alimentaria,8535,4870,3665,
